480586;31-03-2018;Foul by Jos̩ Holebas (Watford).;40';Watford;AFC Bournemouth;1;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Jos̩ Holebas;Watford;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;36;0;NA;NA;40
480586;31-03-2018;Jordon Ibe (Bournemouth) wins a free kick in the defensive half.;40';Watford;AFC Bournemouth;1;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Jordon Ibe;Bournemouth;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;37;0;NA;NA;40
480586;31-03-2018;Foul by Roberto Pereyra (Watford).;41';Watford;AFC Bournemouth;1;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Roberto Pereyra;Watford;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;38;0;NA;NA;41
480586;31-03-2018;Ryan Fraser (Bournemouth) wins a free kick in the defensive half.;41';Watford;AFC Bournemouth;1;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Ryan Fraser;Bournemouth;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;39;0;NA;NA;41
480586;31-03-2018;Attempt saved. Junior Stanislas (Bournemouth) right footed shot from the left side of the box is saved in the bottom right corner. Assisted by Steve Cook.;42';Watford;AFC Bournemouth;1;0;0;0;0;1;0;saved;Junior Stanislas;Bournemouth;right;the left side of the box;the bottom right corner;Steve Cook;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;40;0;NA;NA;42
480586;31-03-2018;Penalty conceded by Jos̩ Holebas (Watford) with a hand ball in the penalty area.;42';Watford;AFC Bournemouth;1;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;1;NA;NA;Jos̩ Holebas;Watford;1;41;0;NA;NA;42
480586;31-03-2018;Jos̩ Holebas (Watford) is shown the yellow card for hand ball.;42';Watford;AFC Bournemouth;1;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;1;yellow;Jos̩ Holebas;Watford;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;42;0;NA;NA;42
480586;31-03-2018;Goal!  Watford 1, Bournemouth 1. Joshua King (Bournemouth) converts the penalty with a right footed shot to the bottom left corner.;43';Watford;AFC Bournemouth;1;1;0;0;0;1;0;goal;Joshua King;Bournemouth;right;NA;bottom left corner;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;43;0;NA;NA;43
480586;31-03-2018;Corner,  Watford. Conceded by Ryan Fraser.;44';Watford;AFC Bournemouth;1;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Watford;Ryan Fraser;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;44;0;NA;NA;44
480586;31-03-2018;Attempt blocked. Troy Deeney (Watford) right footed shot from outside the box is blocked.;44';Watford;AFC Bournemouth;1;1;0;0;0;1;0;blocked;Troy Deeney;Watford;right;outside the box;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;45;0;NA;NA;44
