480761;02-12-2017;Foul by Antonio RÃ¼diger (Chelsea).;11';Chelsea;Newcastle United;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Antonio RÃ¼diger;Chelsea;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;13;0;NA;NA;11
480761;02-12-2017;Jacob Murphy (Newcastle United) wins a free kick in the attacking half.;11';Chelsea;Newcastle United;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Jacob Murphy;Newcastle United;attacking half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;14;0;NA;NA;11
480761;02-12-2017;Goal!  Chelsea 0, Newcastle United 1. Dwight Gayle (Newcastle United) right footed shot from the right side of the box to the centre of the goal.;12';Chelsea;Newcastle United;0;1;0;0;0;1;0;goal;Dwight Gayle;Newcastle United;right;the right side of the box;centre of the goal;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;15;0;NA;NA;12
480761;02-12-2017;Corner,  Chelsea. Conceded by Matt Ritchie.;14';Chelsea;Newcastle United;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Chelsea;Matt Ritchie;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;16;0;NA;NA;14
480761;02-12-2017;Corner,  Chelsea. Conceded by Ciaran Clark.;16';Chelsea;Newcastle United;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Chelsea;Ciaran Clark;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;17;0;NA;NA;16
480761;02-12-2017;Corner,  Chelsea. Conceded by Javier Manquillo.;16';Chelsea;Newcastle United;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Chelsea;Javier Manquillo;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;18;0;NA;NA;16
480761;02-12-2017;Attempt missed. Andreas Christensen (Chelsea) header from the centre of the box is too high. Assisted by Cesc FÃ bregas with a cross following a corner.;16';Chelsea;Newcastle United;0;1;0;0;0;1;0;missed;Andreas Christensen;Chelsea;header;the centre of the box;too high;Cesc FÃ bregas;0;NA;NA;0;cross;1;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;19;0;NA;NA;16
480761;02-12-2017;Attempt saved. Eden Hazard (Chelsea) right footed shot from the centre of the box is saved in the centre of the goal. Assisted by Cesc FÃ bregas with a through ball.;17';Chelsea;Newcastle United;0;1;0;0;0;1;0;saved;Eden Hazard;Chelsea;right;the centre of the box;the centre of the goal;Cesc FÃ bregas;0;NA;NA;0;through;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;20;0;NA;NA;17
480761;02-12-2017;Foul by N'Golo KantÃ© (Chelsea).;17';Chelsea;Newcastle United;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;N'Golo KantÃ©;Chelsea;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;21;0;NA;NA;17
480761;02-12-2017;Mikel Merino (Newcastle United) wins a free kick in the defensive half.;17';Chelsea;Newcastle United;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Mikel Merino;Newcastle United;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;22;0;NA;NA;17
