Game ID;Date;Commentary;Match Time;Team One;Team Two;Team One Score;Team Two Score;Half End;Match End;Half Begins;Shot Attempt;Penalty Shot;Shot Result;Shot by Player;Shot by Team;Shot with;Shot where;Net Location;Assist by Player;Foul;Foul by Player;Foul by Team;Followed by Set Piece;Assist Type;Followed by Corner;Offside;Offside Team;Offside Player;Offside followed by pass from;Shown Card;Card Type;Card Player;Card Team;Video Review;Video Review Event;Video Review Result;Delay in Match;Delay Team;Free Kick Won;Free Kick Player;Free Kick Team;Free Kick where;Corner;Corner Team;Corner conceded by;Substitution;Substitution Injury;Substitution Team;Substitution Player;Replaced Player;Penalty;Team drew Penalty;Player drew Penalty;Player conceded Penalty;Team conceded Penalty;Half;Comment ID;Stoppage Time;Team One Penalty Score;Team Two Penalty Score;Match Time Numeric
480862;16-09-2017;First Half begins.;-;Crystal Palace;Southampton;0;0;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;1;0;NA;NA;NA
480862;16-09-2017;Lineups are announced and players are warming up.;-;Crystal Palace;Southampton;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;2;0;NA;NA;NA
480862;16-09-2017;Attempt missed. Andros Townsend (Crystal Palace) left footed shot from the centre of the box misses to the left. Assisted by Ruben Loftus-Cheek with a cross.;1';Crystal Palace;Southampton;0;0;0;0;0;1;0;missed;Andros Townsend;Crystal Palace;left;the centre of the box;left;Ruben Loftus-Cheek;0;NA;NA;0;cross;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;3;0;NA;NA;1
480862;16-09-2017;Attempt blocked. Mario Lemina (Southampton) right footed shot from the centre of the box is blocked. Assisted by Shane Long.;4';Crystal Palace;Southampton;0;0;0;0;0;1;0;blocked;Mario Lemina;Southampton;right;the centre of the box;NA;Shane Long;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;4;0;NA;NA;4
480862;16-09-2017;Dusan Tadic (Southampton) wins a free kick in the defensive half.;5';Crystal Palace;Southampton;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Dusan Tadic;Southampton;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;5;0;NA;NA;5
480862;16-09-2017;Foul by Jason Puncheon (Crystal Palace).;5';Crystal Palace;Southampton;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Jason Puncheon;Crystal Palace;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;6;0;NA;NA;5
480862;16-09-2017;Goal!  Crystal Palace 0, Southampton 1. Steven Davis (Southampton) left footed shot from the centre of the box to the bottom left corner.;6';Crystal Palace;Southampton;0;1;0;0;0;1;0;goal;Steven Davis;Southampton;left;the centre of the box;bottom left corner;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;7;0;NA;NA;6
480862;16-09-2017;C̩dric Soares (Southampton) wins a free kick on the right wing.;7';Crystal Palace;Southampton;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;C̩dric Soares;Southampton;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;8;0;NA;NA;7
480862;16-09-2017;Foul by Jason Puncheon (Crystal Palace).;7';Crystal Palace;Southampton;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Jason Puncheon;Crystal Palace;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;9;0;NA;NA;7
480862;16-09-2017;Christian Benteke (Crystal Palace) wins a free kick in the defensive half.;8';Crystal Palace;Southampton;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Christian Benteke;Crystal Palace;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;10;0;NA;NA;8
480862;16-09-2017;Foul by Wesley Hoedt (Southampton).;8';Crystal Palace;Southampton;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Wesley Hoedt;Southampton;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;11;0;NA;NA;8
480862;16-09-2017;Foul by Nathan Redmond (Southampton).;10';Crystal Palace;Southampton;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Nathan Redmond;Southampton;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;12;0;NA;NA;10
480862;16-09-2017;Joel Ward (Crystal Palace) wins a free kick in the defensive half.;10';Crystal Palace;Southampton;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Joel Ward;Crystal Palace;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;13;0;NA;NA;10
480862;16-09-2017;Attempt missed. Shane Long (Southampton) header from the centre of the box misses to the right. Assisted by Dusan Tadic.;12';Crystal Palace;Southampton;0;1;0;0;0;1;0;missed;Shane Long;Southampton;header;the centre of the box;right;Dusan Tadic;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;14;0;NA;NA;12
480862;16-09-2017;Foul by Shane Long (Southampton).;13';Crystal Palace;Southampton;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Shane Long;Southampton;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;15;0;NA;NA;13
480862;16-09-2017;Timothy Fosu-Mensah (Crystal Palace) wins a free kick in the defensive half.;13';Crystal Palace;Southampton;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Timothy Fosu-Mensah;Crystal Palace;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;16;0;NA;NA;13
480862;16-09-2017;Hand ball by Yohan Cabaye (Crystal Palace).;13';Crystal Palace;Southampton;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;17;0;NA;NA;13
480862;16-09-2017;Attempt saved. Christian Benteke (Crystal Palace) right footed shot from very close range is saved in the centre of the goal.;16';Crystal Palace;Southampton;0;1;0;0;0;1;0;saved;Christian Benteke;Crystal Palace;right;right shot very close range;the centre of the goal;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;18;0;NA;NA;16
480862;16-09-2017;Corner,  Crystal Palace. Conceded by Oriol Romeu.;16';Crystal Palace;Southampton;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Crystal Palace;Oriol Romeu;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;19;0;NA;NA;16
480862;16-09-2017;Attempt missed. Ruben Loftus-Cheek (Crystal Palace) with an attempt from the centre of the box misses to the left. Assisted by Yohan Cabaye with a cross following a corner.;17';Crystal Palace;Southampton;0;1;0;0;0;1;0;missed;Ruben Loftus-Cheek;Crystal Palace;NA;the centre of the box;left;Yohan Cabaye;0;NA;NA;0;cross;1;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;20;0;NA;NA;17
480862;16-09-2017;Corner,  Crystal Palace. Conceded by Mario Lemina.;17';Crystal Palace;Southampton;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Crystal Palace;Mario Lemina;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;21;0;NA;NA;17
480862;16-09-2017;Foul by Ruben Loftus-Cheek (Crystal Palace).;18';Crystal Palace;Southampton;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Ruben Loftus-Cheek;Crystal Palace;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;22;0;NA;NA;18
480862;16-09-2017;Oriol Romeu (Southampton) wins a free kick in the defensive half.;18';Crystal Palace;Southampton;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Oriol Romeu;Southampton;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;23;0;NA;NA;18
480862;16-09-2017;Attempt blocked. Oriol Romeu (Southampton) right footed shot from outside the box is blocked. Assisted by Nathan Redmond.;19';Crystal Palace;Southampton;0;1;0;0;0;1;0;blocked;Oriol Romeu;Southampton;right;outside the box;NA;Nathan Redmond;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;24;0;NA;NA;19
480862;16-09-2017;Foul by Oriol Romeu (Southampton).;19';Crystal Palace;Southampton;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Oriol Romeu;Southampton;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;25;0;NA;NA;19
