480780;26-11-2017;Corner,  Southampton. Conceded by Michael Keane.;41';Southampton;Everton;1;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Southampton;Michael Keane;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;29;0;NA;NA;41
480780;26-11-2017;Attempt missed. Virgil van Dijk (Southampton) header from very close range misses to the right. Assisted by James Ward-Prowse with a cross following a corner.;41';Southampton;Everton;1;0;0;0;0;1;0;missed;Virgil van Dijk;Southampton;header;very close range;right;James Ward-Prowse;0;NA;NA;0;cross;1;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;30;0;NA;NA;41
480780;26-11-2017;Goal!  Southampton 1, Everton 1. Gylfi Sigurdsson (Everton) right footed shot from outside the box to the bottom right corner. Assisted by Dominic Calvert-Lewin.;45';Southampton;Everton;1;1;0;0;0;1;0;goal;Gylfi Sigurdsson;Everton;right;outside the box;bottom right corner;Dominic Calvert-Lewin;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;31;0;NA;NA;45
480780;26-11-2017;First Half ends, Southampton 1, Everton 1.;45'+4';Southampton;Everton;1;1;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;32;1;NA;NA;49
480780;26-11-2017;Second Half begins Southampton 1, Everton 1.;45';Southampton;Everton;1;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;33;0;NA;NA;45
480780;26-11-2017;Foul by Idrissa Gueye (Everton).;49';Southampton;Everton;1;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Idrissa Gueye;Everton;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;34;0;NA;NA;49
480780;26-11-2017;Sofiane Boufal (Southampton) wins a free kick on the left wing.;49';Southampton;Everton;1;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Sofiane Boufal;Southampton;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;35;0;NA;NA;49
480780;26-11-2017;Attempt blocked. James Ward-Prowse (Southampton) right footed shot from outside the box is blocked.;50';Southampton;Everton;1;1;0;0;0;1;0;blocked;James Ward-Prowse;Southampton;right;outside the box;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;36;0;NA;NA;50
480780;26-11-2017;Goal!  Southampton 2, Everton 1. Charlie Austin (Southampton) header from very close range to the high centre of the goal. Assisted by Ryan Bertrand with a cross.;52';Southampton;Everton;2;1;0;0;0;1;0;goal;Charlie Austin;Southampton;header;very close range;high centre of the goal;Ryan Bertrand;0;NA;NA;0;cross;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;37;0;NA;NA;52
480780;26-11-2017;Attempt missed. Ryan Bertrand (Southampton) left footed shot from outside the box is too high. Assisted by Steven Davis.;55';Southampton;Everton;2;1;0;0;0;1;0;missed;Ryan Bertrand;Southampton;left;outside the box;too high;Steven Davis;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;38;0;NA;NA;55
480780;26-11-2017;Foul by Aaron Lennon (Everton).;56';Southampton;Everton;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Aaron Lennon;Everton;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;39;0;NA;NA;56
480780;26-11-2017;Ryan Bertrand (Southampton) wins a free kick on the left wing.;56';Southampton;Everton;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Ryan Bertrand;Southampton;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;40;0;NA;NA;56
480780;26-11-2017;Foul by Charlie Austin (Southampton).;57';Southampton;Everton;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Charlie Austin;Southampton;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;41;0;NA;NA;57
480780;26-11-2017;Michael Keane (Everton) wins a free kick in the defensive half.;57';Southampton;Everton;2;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Michael Keane;Everton;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;42;0;NA;NA;57
480780;26-11-2017;Goal!  Southampton 3, Everton 1. Charlie Austin (Southampton) header from the left side of the six yard box to the bottom right corner. Assisted by Dusan Tadic with a cross.;58';Southampton;Everton;3;1;0;0;0;1;0;goal;Charlie Austin;Southampton;header;the left side of the six yard box;bottom right corner;Dusan Tadic;0;NA;NA;0;cross;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;43;0;NA;NA;58
480780;26-11-2017;Foul by Dominic Calvert-Lewin (Everton).;60';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Dominic Calvert-Lewin;Everton;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;44;0;NA;NA;60
480780;26-11-2017;Virgil van Dijk (Southampton) wins a free kick in the defensive half.;60';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Virgil van Dijk;Southampton;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;45;0;NA;NA;60
480780;26-11-2017;Attempt blocked. Sofiane Boufal (Southampton) right footed shot from outside the box is blocked. Assisted by Wesley Hoedt.;61';Southampton;Everton;3;1;0;0;0;1;0;blocked;Sofiane Boufal;Southampton;right;outside the box;NA;Wesley Hoedt;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;46;0;NA;NA;61
480780;26-11-2017;Attempt blocked. C̩dric Soares (Southampton) right footed shot from outside the box is blocked. Assisted by James Ward-Prowse.;61';Southampton;Everton;3;1;0;0;0;1;0;blocked;C̩dric Soares;Southampton;right;outside the box;NA;James Ward-Prowse;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;47;0;NA;NA;61
480780;26-11-2017;Corner,  Southampton. Conceded by Michael Keane.;61';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Southampton;Michael Keane;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;48;0;NA;NA;61
480780;26-11-2017;Dusan Tadic (Southampton) wins a free kick on the right wing.;62';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Dusan Tadic;Southampton;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;49;0;NA;NA;62
480780;26-11-2017;Foul by Jonjoe Kenny (Everton).;62';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Jonjoe Kenny;Everton;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;50;0;NA;NA;62
480780;26-11-2017;Substitution, Everton. Ademola Lookman replaces Kevin Mirallas.;64';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;1;0;Everton;Ademola Lookman;Kevin Mirallas;0;NA;NA;NA;NA;2;51;0;NA;NA;64
480780;26-11-2017;Corner,  Southampton. Conceded by Ashley Williams.;65';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Southampton;Ashley Williams;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;52;0;NA;NA;65
480780;26-11-2017;Attempt missed. Wesley Hoedt (Southampton) right footed shot from the right side of the six yard box misses to the right. Assisted by James Ward-Prowse with a cross following a corner.;66';Southampton;Everton;3;1;0;0;0;1;0;missed;Wesley Hoedt;Southampton;right;the right side of the six yard box;right;James Ward-Prowse;0;NA;NA;0;cross;1;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;53;0;NA;NA;66
480780;26-11-2017;Dusan Tadic (Southampton) wins a free kick in the attacking half.;67';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Dusan Tadic;Southampton;attacking half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;54;0;NA;NA;67
480780;26-11-2017;Foul by Ashley Williams (Everton).;67';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Ashley Williams;Everton;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;55;0;NA;NA;67
480780;26-11-2017;Ademola Lookman (Everton) wins a free kick in the defensive half.;69';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Ademola Lookman;Everton;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;56;0;NA;NA;69
480780;26-11-2017;Foul by Dusan Tadic (Southampton).;69';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Dusan Tadic;Southampton;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;57;0;NA;NA;69
480780;26-11-2017;Dusan Tadic (Southampton) wins a free kick in the defensive half.;71';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Dusan Tadic;Southampton;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;58;0;NA;NA;71
480780;26-11-2017;Foul by Ashley Williams (Everton).;71';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Ashley Williams;Everton;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;59;0;NA;NA;71
480780;26-11-2017;Delay in match Michael Keane (Everton) because of an injury.;73';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;1;Everton;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;60;0;NA;NA;73
480780;26-11-2017;Delay over. They are ready to continue.;74';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;61;0;NA;NA;74
480780;26-11-2017;Substitution, Everton. Nikola Vlasic replaces Michael Keane because of an injury.;75';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;1;1;Everton;Nikola Vlasic;Michael Keane;0;NA;NA;NA;NA;2;62;0;NA;NA;75
480780;26-11-2017;Foul by Dusan Tadic (Southampton).;76';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Dusan Tadic;Southampton;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;63;0;NA;NA;76
480780;26-11-2017;Nikola Vlasic (Everton) wins a free kick in the defensive half.;76';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Nikola Vlasic;Everton;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;64;0;NA;NA;76
480780;26-11-2017;Substitution, Southampton. Mario Lemina replaces Dusan Tadic.;78';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;1;0;Southampton;Mario Lemina;Dusan Tadic;0;NA;NA;NA;NA;2;65;0;NA;NA;78
480780;26-11-2017;Substitution, Southampton. Shane Long replaces Charlie Austin.;80';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;1;0;Southampton;Shane Long;Charlie Austin;0;NA;NA;NA;NA;2;66;0;NA;NA;80
480780;26-11-2017;Attempt missed. Idrissa Gueye (Everton) right footed shot from outside the box is high and wide to the right.;81';Southampton;Everton;3;1;0;0;0;1;0;missed;Idrissa Gueye;Everton;right;outside the box;high and wide to the right;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;67;0;NA;NA;81
