"","game_id","commentary","match_time","team_one","team_two","team_one_score","team_two_score","half_end","match_end","half_begins","shot_attempt","penalty_shot","shot_result","shot_by_player","shot_by_team","shot_with","shot_where","net_location","assist_by_player","foul","foul_by_player","foul_by_team","follow_set_piece","assist_type","follow_corner","offside","offside_team","offside_player","offside_pass_from","shown_card","card_type","card_player","card_team","video_review","video_review_event","video_review_result","delay_in_match","delay_team","free_kick_won","free_kick_player","free_kick_team","free_kick_where","corner","corner_team","corner_conceded_by","substitution","sub_injury","sub_team","sub_player","replaced_player","penalty","team_drew_penalty","player_drew_penalty","player_conceded_penalty","team_conceded_penalty","half","comment_id","stoppage_time","team_one_penalty_score","team_two_penalty_score","match_time_numeric"
"1",480673,"First Half begins.","-","Southampton","Tottenham Hotspur","0","0",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,1,0,NA,NA,NA
"2",480673,"Lineups are announced and players are warming up.","-","Southampton","Tottenham Hotspur","0","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,2,0,NA,NA,NA
"3",480673,"Attempt saved. Manolo Gabbiadini (Southampton) left footed shot from outside the box is saved in the bottom right corner. Assisted by Pierre-Emile Højbjerg with a headed pass.","1'","Southampton","Tottenham Hotspur","0","0",0,0,0,1,0,"saved","Manolo Gabbiadini","Southampton","left","outside the box","the bottom right corner","Pierre-Emile",0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,3,0,NA,NA,1
"4",480673,"Offside, Southampton. Mario Lemina tries a through ball, but Dusan Tadic is caught offside.","6'","Southampton","Tottenham Hotspur","0","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,1,"Southampton","Dusan Tadic","Mario Lemina",0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,4,0,NA,NA,6
"5",480673,"Attempt missed. James Ward-Prowse (Southampton) right footed shot from outside the box misses to the right. Assisted by Oriol Romeu.","8'","Southampton","Tottenham Hotspur","0","0",0,0,0,1,0,"missed","James Ward-Prowse","Southampton","right","outside the box","right","Oriol Romeu",0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,5,0,NA,NA,8
"6",480673,"Corner,  Tottenham Hotspur. Conceded by Wesley Hoedt.","9'","Southampton","Tottenham Hotspur","0","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,1,"Tottenham Hotspur","Wesley Hoedt",0,0,NA,NA,NA,0,NA,NA,NA,NA,1,6,0,NA,NA,9
"7",480673,"Attempt missed. Dele Alli (Tottenham Hotspur) header from the centre of the box misses to the right. Assisted by Ben Davies with a cross.","12'","Southampton","Tottenham Hotspur","0","0",0,0,0,1,0,"missed","Dele Alli","Tottenham Hotspur","header","the centre of the box","right","Ben Davies",0,NA,NA,0,"cross",0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,7,0,NA,NA,12
"8",480673,"Corner,  Tottenham Hotspur. Conceded by Wesley Hoedt.","12'","Southampton","Tottenham Hotspur","0","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,1,"Tottenham Hotspur","Wesley Hoedt",0,0,NA,NA,NA,0,NA,NA,NA,NA,1,8,0,NA,NA,12
"9",480673,"Attempt blocked. Moussa Sissoko (Tottenham Hotspur) header from the centre of the box is blocked. Assisted by Serge Aurier.","12'","Southampton","Tottenham Hotspur","0","0",0,0,0,1,0,"blocked","Moussa Sissoko","Tottenham Hotspur","header","the centre of the box",NA,"Serge Aurier",0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,9,0,NA,NA,12
"10",480673,"Corner,  Tottenham Hotspur. Conceded by Oriol Romeu.","13'","Southampton","Tottenham Hotspur","0","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,1,"Tottenham Hotspur","Oriol Romeu",0,0,NA,NA,NA,0,NA,NA,NA,NA,1,10,0,NA,NA,13
"11",480673,"Own Goal by Davinson Sánchez, Tottenham Hotspur.  Southampton 1, Tottenham Hotspur 0.","15'","Southampton","Tottenham Hotspur","1","0",0,0,0,0,0,"own_goal","Davinson Sánchez","Tottenham Hotspur",NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,11,0,NA,NA,15
"12",480673,"Corner,  Tottenham Hotspur. Conceded by Wesley Hoedt.","16'","Southampton","Tottenham Hotspur","1","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,1,"Tottenham Hotspur","Wesley Hoedt",0,0,NA,NA,NA,0,NA,NA,NA,NA,1,12,0,NA,NA,16
"13",480673,"Eric Dier (Tottenham Hotspur) hits the right post with a right footed shot from the right side of the box. Assisted by Dele Alli following a corner.","17'","Southampton","Tottenham Hotspur","1","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,"Dele Alli following",0,NA,NA,0,NA,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,13,0,NA,NA,17
"14",480673,"Dele Alli (Tottenham Hotspur) wins a free kick in the attacking half.","17'","Southampton","Tottenham Hotspur","1","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"Dele Alli","Tottenham Hotspur","attacking half",0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,14,0,NA,NA,17
"15",480673,"Foul by Dusan Tadic (Southampton).","17'","Southampton","Tottenham Hotspur","1","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"Dusan Tadic","Southampton",0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,15,0,NA,NA,17
"16",480673,"Corner,  Tottenham Hotspur. Conceded by Dusan Tadic.","17'","Southampton","Tottenham Hotspur","1","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,1,"Tottenham Hotspur","Dusan Tadic",0,0,NA,NA,NA,0,NA,NA,NA,NA,1,16,0,NA,NA,17
"17",480673,"Goal!  Southampton 1, Tottenham Hotspur 1. Harry Kane (Tottenham Hotspur) header from very close range to the centre of the goal. Assisted by Ben Davies with a cross following a corner.","18'","Southampton","Tottenham Hotspur","1","1",0,0,0,1,0,"goal","Harry Kane","Tottenham Hotspur","header","very close range","centre of the goal","Ben Davies",0,NA,NA,0,"cross",1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,17,0,NA,NA,18
"18",480673,"Corner,  Tottenham Hotspur. Conceded by Jack Stephens.","19'","Southampton","Tottenham Hotspur","1","1",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,1,"Tottenham Hotspur","Jack Stephens",0,0,NA,NA,NA,0,NA,NA,NA,NA,1,18,0,NA,NA,19
"19",480673,"Corner,  Southampton. Conceded by Jan Vertonghen.","20'","Southampton","Tottenham Hotspur","1","1",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,1,"Southampton","Jan Vertonghen",0,0,NA,NA,NA,0,NA,NA,NA,NA,1,19,0,NA,NA,20
"20",480673,"Corner,  Southampton. Conceded by Serge Aurier.","22'","Southampton","Tottenham Hotspur","1","1",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,1,"Southampton","Serge Aurier",0,0,NA,NA,NA,0,NA,NA,NA,NA,1,20,0,NA,NA,22
"21",480673,"Attempt blocked. Eric Dier (Tottenham Hotspur) right footed shot from outside the box is blocked. Assisted by Serge Aurier.","23'","Southampton","Tottenham Hotspur","1","1",0,0,0,1,0,"blocked","Eric Dier","Tottenham Hotspur","right","outside the box",NA,"Serge Aurier",0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,21,0,NA,NA,23
"22",480673,"Hand ball by Pierre-Emile Højbjerg (Southampton).","24'","Southampton","Tottenham Hotspur","1","1",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,22,0,NA,NA,24
"23",480673,"Foul by Davinson Sánchez (Tottenham Hotspur).","25'","Southampton","Tottenham Hotspur","1","1",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"Davinson Sánchez","Tottenham Hotspur",0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,23,0,NA,NA,25
"24",480673,"Manolo Gabbiadini (Southampton) wins a free kick in the defensive half.","25'","Southampton","Tottenham Hotspur","1","1",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"Manolo Gabbiadini","Southampton","defensive half",0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,24,0,NA,NA,25
"25",480673,"Attempt missed. Mario Lemina (Southampton) right footed shot from outside the box is too high. Assisted by Dusan Tadic.","26'","Southampton","Tottenham Hotspur","1","1",0,0,0,1,0,"missed","Mario Lemina","Southampton","right","outside the box","too high","Dusan Tadic",0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,25,0,NA,NA,26
"26",480673,"Foul by Mousa Dembélé (Tottenham Hotspur).","27'","Southampton","Tottenham Hotspur","1","1",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"Mousa Dembélé","Tottenham Hotspur",0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,26,0,NA,NA,27
"27",480673,"Pierre-Emile Højbjerg (Southampton) wins a free kick on the right wing.","27'","Southampton","Tottenham Hotspur","1","1",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,NA,"Southampton",NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,27,0,NA,NA,27
"28",480673,"Foul by Mousa Dembélé (Tottenham Hotspur).","28'","Southampton","Tottenham Hotspur","1","1",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"Mousa Dembélé","Tottenham Hotspur",0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,28,0,NA,NA,28
"29",480673,"Pierre-Emile Højbjerg (Southampton) wins a free kick in the defensive half.","28'","Southampton","Tottenham Hotspur","1","1",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,NA,"Southampton","defensive half",0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,29,0,NA,NA,28
"30",480673,"Attempt missed. Ben Davies (Tottenham Hotspur) left footed shot from the left side of the box misses to the right. Assisted by Harry Kane.","30'","Southampton","Tottenham Hotspur","1","1",0,0,0,1,0,"missed","Ben Davies","Tottenham Hotspur","left","the left side of the box","right","Harry Kane",0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,30,0,NA,NA,30
"31",480673,"Attempt missed. Moussa Sissoko (Tottenham Hotspur) right footed shot from the centre of the box misses to the right. Assisted by Ben Davies.","30'","Southampton","Tottenham Hotspur","1","1",0,0,0,1,0,"missed","Moussa Sissoko","Tottenham Hotspur","right","the centre of the box","right","Ben Davies",0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,31,0,NA,NA,30
"32",480673,"Foul by Mousa Dembélé (Tottenham Hotspur).","36'","Southampton","Tottenham Hotspur","1","1",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"Mousa Dembélé","Tottenham Hotspur",0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,32,0,NA,NA,36
"33",480673,"Pierre-Emile Højbjerg (Southampton) wins a free kick on the right wing.","36'","Southampton","Tottenham Hotspur","1","1",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,NA,"Southampton",NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,33,0,NA,NA,36
