"","game_id","commentary","match_time","team_one","team_two","team_one_score","team_two_score","half_end","match_end","half_begins","shot_attempt","penalty_shot","shot_result","shot_by_player","shot_by_team","shot_with","shot_where","net_location","assist_by_player","foul","foul_by_player","foul_by_team","follow_set_piece","assist_type","follow_corner","offside","offside_team","offside_player","offside_pass_from","shown_card","card_type","card_player","card_team","video_review","video_review_event","video_review_result","delay_in_match","delay_team","free_kick_won","free_kick_player","free_kick_team","free_kick_where","corner","corner_team","corner_conceded_by","substitution","sub_injury","sub_team","sub_player","replaced_player","penalty","team_drew_penalty","player_drew_penalty","player_conceded_penalty","team_conceded_penalty","half","comment_id","stoppage_time","team_one_penalty_score","team_two_penalty_score","match_time_numeric"
"1",480689,"First Half begins.","-","Leicester City","Huddersfield Town","0","0",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,1,0,NA,NA,NA
"2",480689,"Lineups are announced and players are warming up.","-","Leicester City","Huddersfield Town","0","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,2,0,NA,NA,NA
"3",480689,"Attempt saved. Chris Löwe (Huddersfield Town) left footed shot from outside the box is saved in the bottom right corner.","1'","Leicester City","Huddersfield Town","0","0",0,0,0,1,0,"saved","Chris Löwe","Huddersfield Town","left","outside the box","the bottom right corner",NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,3,0,NA,NA,1
"4",480689,"Foul by Wilfred Ndidi (Leicester City).","3'","Leicester City","Huddersfield Town","0","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"Wilfred Ndidi","Leicester City",0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,4,0,NA,NA,3
"5",480689,"Joe Lolley (Huddersfield Town) wins a free kick on the left wing.","3'","Leicester City","Huddersfield Town","0","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"Joe Lolley","Huddersfield Town",NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,5,0,NA,NA,3
"6",480689,"Offside, Leicester City. Christian Fuchs tries a through ball, but Islam Slimani is caught offside.","7'","Leicester City","Huddersfield Town","0","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,1,"Leicester City","Islam Slimani","Christian Fuchs",0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,6,0,NA,NA,7
"7",480689,"Foul by Christian Fuchs (Leicester City).","18'","Leicester City","Huddersfield Town","0","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"Christian Fuchs","Leicester City",0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,7,0,NA,NA,18
"8",480689,"Rajiv van La Parra (Huddersfield Town) wins a free kick in the defensive half.","18'","Leicester City","Huddersfield Town","0","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,NA,"Huddersfield Town","defensive half",0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,8,0,NA,NA,18
"9",480689,"Offside, Huddersfield Town. Danny Williams tries a through ball, but Steve Mounie is caught offside.","18'","Leicester City","Huddersfield Town","0","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,1,"Huddersfield Town","Steve Mounie","Danny Williams",0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,9,0,NA,NA,18
"10",480689,"Daniel Amartey (Leicester City) wins a free kick in the defensive half.","20'","Leicester City","Huddersfield Town","0","0",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"Daniel Amartey","Leicester City","defensive half",0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,10,0,NA,NA,20
